{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
190;0.000137298;0.000114155;0;4.11E-05;0.000114155;0;0.198;0;0.509036348;0.851921479;0;0.1222119;0.0001
191;0.00012542;0.000114155;0;2.46E-05;0.000114155;0;0.148;0;0.427345248;0.324041676;0;0;0.0001
192;1.16E-04;0.000114155;0;8.08E-06;0.000114155;0;0.066;0;0.42826154;0.203499527;0;0;0.0001
193;1.09E-04;0.000114155;0;6.77E-06;0.000114155;0;0.015;0;0.308424433;0.167607763;0;0;0.0001
194;1.03E-04;0.000114155;0;3.75E-06;0.000114155;0;0.032;0;0.250232739;0.167607763;0;0;0.0001
195;9.95E-05;0.000114155;0;2.38E-06;0.000114155;0;0.069;0;0.213440027;0.165914755;0;0;0.0001
196;9.77E-05;0.000114155;0;8.30E-06;0.000114155;0;0.036;0;0.233513905;0.189616863;0;0;0.0001
197;9.56E-05;0.000114155;0;2.49E-05;0.000114155;0;0.009;0;0.245073302;0.191309872;0;0;0.0001
198;9.70E-05;0.000114155;0;6.93E-05;0.000114155;0;0.006;0;0.308720467;0.193002879;0;0;0.0001
199;9.24E-05;0.000114155;0;0.000143;0.000114155;0.010687862;0.004;0;0.325552075;0.189955465;0;0;0.0001
200;9.92E-05;0.000114155;0;0.00019;0.000114155;0.20429914;0;0;0.358693709;0.254628358;0;0;0.0001
201;0.000104153;0.000114155;0;0.000168;0.000114155;0.154489102;0.009;0;0.424610463;0.251242344;0;0;0.0001
202;0.000109627;0.000114155;0;0.000165;0.000114155;0.120805839;0.079;0;0.451182978;0.253951157;0;0.496791894;0.0001
203;0.000111644;0.000114155;0;0.000179;0.000114155;0.168696261;0.153;0;0.471524696;0.365012463;0;0.749854572;0.0001
204;0.000111887;1.14E-04;0;0.000196;0.000114155;0.358058388;0.169;0;0.45575035;0.36230365;0;0.834211692;0.0001
205;0.000107085;1.14E-04;0;0.000195;0.000114155;0.107728454;0.163;0;0.42435672;0.349775393;0;0.886748222;0.0001
206;0.000100925;1.14E-04;0;0.000185;0.000114155;0.304079184;0.145;0;0.415221979;0.39108478;0;0.954044644;0.0001
207;0.000103595;1.14E-04;0;0.000199;0.000114155;0.432413517;0.127;0;0.466181999;0.390746178;0;0.969195239;0.0001
208;0.000106515;0.000114155;0;0.000216;0.000114155;1.15E-01;0.109;0;0.498463729;0.429346755;0;0.971773878;0.0001
209;0.000108437;0.000114155;0;0.000224;0.000114155;0.070355929;0.106;0;0.452522177;0.438488997;0;0.84721776;0.0001
